cmdline,connections,cpu_affinity,cpu_percent,cpu_times,create_time,cwd,environ,exe,ionice,memory_full_info,memory_info,memory_maps,memory_percent,name,nice,num_ctx_switches,num_handles,num_threads,open_files,pid,ppid,status,threads,username,_errors
[],[],,0.0,"pcputimes(user=0.0, system=1853.828125, children_user=0.0, children_system=0.0)",1585010565.0,,{},,,,"pmem(rss=4096, vms=0, num_page_faults=1, peak_wset=4096, wset=4096, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=0, peak_pagefile=0, private=0)",,9.537934750988369e-05,System Idle Process,,"pctxsw(voluntary=543689, involuntary=0)",0,2,[],0,0,running,,NT AUTHORITY\SYSTEM,[]
[],"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=445), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=445), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=27.59375, children_user=0.0, children_system=0.0)",1585010565.0,,{},,,,"pmem(rss=540672, vms=114688, num_page_faults=20070, peak_wset=1748992, wset=540672, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=114688, peak_pagefile=282624, private=114688)",,0.012590073871304647,System,,"pctxsw(voluntary=206623, involuntary=0)",649,96,[],4,0,running,[],NT AUTHORITY\SYSTEM,[]
"['C:\\Windows\\System32\\sdiagnhost.exe', '-Embedding']",[],"[0, 1]",0.0,"pcputimes(user=8.8125, system=3.53125, children_user=0.0, children_system=0.0)",1585011623.0,,,C:\Windows\System32\sdiagnhost.exe,IOPriority.IOPRIO_NORMAL,"pfullmem(rss=51220480, vms=45854720, num_page_faults=52500, peak_wset=52736000, wset=51220480, peak_paged_pool=377696, paged_pool=366672, peak_nonpaged_pool=49680, nonpaged_pool=46864, pagefile=45854720, peak_pagefile=47747072, private=45854720, uss=37634048)","pmem(rss=51216384, vms=45854720, num_page_faults=52499, peak_wset=52736000, wset=51216384, peak_paged_pool=377696, paged_pool=366672, peak_nonpaged_pool=49680, nonpaged_pool=46864, pagefile=45854720, peak_pagefile=47747072, private=45854720)",,1.1926233612635857,sdiagnhost.exe,Priority.NORMAL_PRIORITY_CLASS,"pctxsw(voluntary=7595, involuntary=0)",322,10,,68,560,running,[],WIN-L9AH76BIPU1\Katsukid,[]
,[],,0.0,"pcputimes(user=0.0, system=0.203125, children_user=0.0, children_system=0.0)",1583635729.0,,,,,,"pmem(rss=987136, vms=282624, num_page_faults=561, peak_wset=1028096, wset=987136, peak_paged_pool=55624, paged_pool=12416, peak_nonpaged_pool=6576, nonpaged_pool=2480, pagefile=282624, peak_pagefile=368640, private=282624)",,0.02298642274988197,smss.exe,,"pctxsw(voluntary=702, involuntary=0)",44,2,,244,4,running,[],,[]
,[],,0.0,"pcputimes(user=0.28125, system=0.359375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=4091904, vms=1916928, num_page_faults=1784, peak_wset=4100096, wset=4091904, peak_paged_pool=151200, paged_pool=149376, peak_nonpaged_pool=15328, nonpaged_pool=14656, pagefile=1916928, peak_pagefile=1916928, private=1916928)",,0.0952839681623738,csrss.exe,,"pctxsw(voluntary=3616, involuntary=0)",410,10,,344,332,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49152), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49152), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=0.125, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=3715072, vms=790528, num_page_faults=1304, peak_wset=3756032, wset=3715072, peak_paged_pool=98688, paged_pool=97136, peak_nonpaged_pool=9584, nonpaged_pool=7792, pagefile=790528, peak_pagefile=1024000, private=790528)",,0.08650906819146449,wininit.exe,,"pctxsw(voluntary=371, involuntary=0)",73,1,,396,332,running,[],,[]
,[],,0.0,"pcputimes(user=0.3125, system=3.609375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=10485760, vms=1957888, num_page_faults=31916, peak_wset=25194496, wset=10485760, peak_paged_pool=147344, paged_pool=139304, peak_nonpaged_pool=18160, nonpaged_pool=17776, pagefile=1957888, peak_pagefile=5394432, private=1957888)",,0.2441711296253022,csrss.exe,,"pctxsw(voluntary=66140, involuntary=0)",259,11,,404,388,running,[],,[]
,[],,0.0,"pcputimes(user=0.015625, system=0.359375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=8175616, vms=1662976, num_page_faults=4936, peak_wset=11018240, wset=8175616, peak_paged_pool=127480, paged_pool=120376, peak_nonpaged_pool=12544, nonpaged_pool=7776, pagefile=1662976, peak_pagefile=3010560, private=1662976)",,0.19037717762972783,winlogon.exe,,"pctxsw(voluntary=636, involuntary=0)",154,2,,456,388,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49157), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49157), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.296875, system=1.078125, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=5656576, vms=2605056, num_page_faults=2881, peak_wset=5697536, wset=5656576, peak_paged_pool=93816, paged_pool=92792, peak_nonpaged_pool=13328, nonpaged_pool=10096, pagefile=2605056, peak_pagefile=2658304, private=2605056)",,0.1317188789111494,services.exe,,"pctxsw(voluntary=6201, involuntary=0)",222,6,,488,396,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49158), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49158), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=2.53125, system=0.671875, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=11759616, vms=5332992, num_page_faults=4410, peak_wset=12156928, wset=11759616, peak_paged_pool=93296, paged_pool=93216, peak_nonpaged_pool=21568, nonpaged_pool=18816, pagefile=5332992, peak_pagefile=5754880, private=5332992)",,0.27383410670087605,lsass.exe,,"pctxsw(voluntary=11976, involuntary=0)",837,6,,496,396,running,[],,[]
