cmdline,connections,cpu_affinity,cpu_percent,cpu_times,create_time,cwd,environ,exe,ionice,memory_full_info,memory_info,memory_maps,memory_percent,name,nice,num_ctx_switches,num_handles,num_threads,open_files,pid,ppid,status,threads,username,_errors
[],[],,0.0,"pcputimes(user=0.0, system=1773.359375, children_user=0.0, children_system=0.0)",1585040956.0,,{},,,,"pmem(rss=4096, vms=0, num_page_faults=1, peak_wset=4096, wset=4096, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=0, peak_pagefile=0, private=0)",,9.537934750988369e-05,System Idle Process,,"pctxsw(voluntary=565552, involuntary=0)",0,2,[],0,0,running,,NT AUTHORITY\SYSTEM,[]
[],"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=445), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=445), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=2, laddr=addr(ip='192.168.177.193', port=137), raddr=(), status='NONE'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=2, laddr=addr(ip='192.168.177.193', port=138), raddr=(), status='NONE'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.193', port=139), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=30.40625, children_user=0.0, children_system=0.0)",1585040956.0,,{},,,,"pmem(rss=540672, vms=114688, num_page_faults=20070, peak_wset=1748992, wset=540672, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=114688, peak_pagefile=282624, private=114688)",,0.012590073871304647,System,,"pctxsw(voluntary=199803, involuntary=0)",791,98,[],4,0,running,[],NT AUTHORITY\SYSTEM,[]
,[],,0.0,"pcputimes(user=0.0, system=0.078125, children_user=0.0, children_system=0.0)",1585041978.0,,,,,,"pmem(rss=3674112, vms=1478656, num_page_faults=1015, peak_wset=3776512, wset=3674112, peak_paged_pool=55496, paged_pool=55320, peak_nonpaged_pool=6256, nonpaged_pool=6128, pagefile=1478656, peak_pagefile=1478656, private=1478656)",,0.08555527471636566,MpCmdRun.exe,,"pctxsw(voluntary=27, involuntary=0)",80,2,,160,808,running,[],,[]
,[],,0.0,"pcputimes(user=0.0, system=0.203125, children_user=0.0, children_system=0.0)",1583635729.0,,,,,,"pmem(rss=987136, vms=282624, num_page_faults=561, peak_wset=1028096, wset=987136, peak_paged_pool=55624, paged_pool=12416, peak_nonpaged_pool=6576, nonpaged_pool=2480, pagefile=282624, peak_pagefile=368640, private=282624)",,0.02298642274988197,smss.exe,,"pctxsw(voluntary=702, involuntary=0)",44,2,,244,4,running,[],,[]
,[],,0.0,"pcputimes(user=0.28125, system=0.40625, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=4108288, vms=1843200, num_page_faults=1735, peak_wset=4112384, wset=4108288, peak_paged_pool=152720, paged_pool=152592, peak_nonpaged_pool=15968, nonpaged_pool=15424, pagefile=1843200, peak_pagefile=1843200, private=1843200)",,0.09566548555241333,csrss.exe,,"pctxsw(voluntary=3535, involuntary=0)",423,9,,344,332,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49152), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49152), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=0.125, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=3702784, vms=790528, num_page_faults=1301, peak_wset=3756032, wset=3702784, peak_paged_pool=98688, paged_pool=97136, peak_nonpaged_pool=9584, nonpaged_pool=7792, pagefile=790528, peak_pagefile=1024000, private=790528)",,0.08622293014893485,wininit.exe,,"pctxsw(voluntary=371, involuntary=0)",73,1,,396,332,running,[],,[]
,[],,0.0,"pcputimes(user=0.46875, system=4.53125, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=8708096, vms=1904640, num_page_faults=31492, peak_wset=24866816, wset=8708096, peak_paged_pool=146376, paged_pool=134088, peak_nonpaged_pool=18160, nonpaged_pool=17776, pagefile=1904640, peak_pagefile=4894720, private=1904640)",,0.2027764928060127,csrss.exe,,"pctxsw(voluntary=65909, involuntary=0)",259,10,,404,388,running,[],,[]
,[],,0.0,"pcputimes(user=0.015625, system=0.359375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=8163328, vms=1662976, num_page_faults=4933, peak_wset=11018240, wset=8163328, peak_paged_pool=127480, paged_pool=120376, peak_nonpaged_pool=12544, nonpaged_pool=7776, pagefile=1662976, peak_pagefile=3010560, private=1662976)",,0.1900910395871982,winlogon.exe,,"pctxsw(voluntary=636, involuntary=0)",154,2,,456,388,running,[],,[]
,[],,0.0,"pcputimes(user=0.15625, system=0.359375, children_user=0.0, children_system=0.0)",1585041994.0,,,,,,"pmem(rss=4935680, vms=1667072, num_page_faults=1274, peak_wset=4935680, wset=4935680, peak_paged_pool=58752, paged_pool=58752, peak_nonpaged_pool=8432, nonpaged_pool=8432, pagefile=1667072, peak_pagefile=1667072, private=1667072)",,0.11493211374940984,TrustedInstaller.exe,,"pctxsw(voluntary=182, involuntary=0)",109,7,,472,488,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49157), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49157), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.296875, system=0.65625, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=5627904, vms=2551808, num_page_faults=2869, peak_wset=5685248, wset=5627904, peak_paged_pool=93816, paged_pool=92792, peak_nonpaged_pool=13328, nonpaged_pool=9840, pagefile=2551808, peak_pagefile=2637824, private=2551808)",,0.1310512234785802,services.exe,,"pctxsw(voluntary=5045, involuntary=0)",219,5,,488,396,running,[],,[]
