cmdline,connections,cpu_affinity,cpu_percent,cpu_times,create_time,cwd,environ,exe,ionice,memory_full_info,memory_info,memory_maps,memory_percent,name,nice,num_ctx_switches,num_handles,num_threads,open_files,pid,ppid,status,threads,username,_errors
[],"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.189', port=49508), raddr=addr(ip='172.217.161.142', port=443), status='TIME_WAIT')]",,0.0,"pcputimes(user=0.0, system=2492.078125, children_user=0.0, children_system=0.0)",1585035842.0,,{},,,,"pmem(rss=4096, vms=0, num_page_faults=1, peak_wset=4096, wset=4096, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=0, peak_pagefile=0, private=0)",,9.537934750988369e-05,System Idle Process,,"pctxsw(voluntary=771097, involuntary=0)",0,2,[],0,0,running,,NT AUTHORITY\SYSTEM,[]
[],"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=2, laddr=addr(ip='192.168.177.189', port=137), raddr=(), status='NONE'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.189', port=139), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=445), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=2, laddr=addr(ip='192.168.177.189', port=138), raddr=(), status='NONE'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=445), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=45.671875, children_user=0.0, children_system=0.0)",1585035842.0,,{},,,,"pmem(rss=241664, vms=114688, num_page_faults=20077, peak_wset=1748992, wset=241664, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=114688, peak_pagefile=282624, private=114688)",,0.0056273815030831375,System,,"pctxsw(voluntary=352114, involuntary=0)",850,81,[],4,0,running,[],NT AUTHORITY\SYSTEM,[]
,[],,0.0,"pcputimes(user=0.0, system=0.203125, children_user=0.0, children_system=0.0)",1583635729.0,,,,,,"pmem(rss=987136, vms=282624, num_page_faults=561, peak_wset=1028096, wset=987136, peak_paged_pool=55624, paged_pool=12416, peak_nonpaged_pool=6576, nonpaged_pool=2480, pagefile=282624, peak_pagefile=368640, private=282624)",,0.02298642274988197,smss.exe,,"pctxsw(voluntary=702, involuntary=0)",44,2,,244,4,running,[],,[]
,[],,0.0,"pcputimes(user=0.046875, system=0.03125, children_user=0.0, children_system=0.0)",1585037265.0,,,,,,"pmem(rss=4833280, vms=1409024, num_page_faults=1289, peak_wset=4947968, wset=4833280, peak_paged_pool=63624, paged_pool=59464, peak_nonpaged_pool=7280, nonpaged_pool=7024, pagefile=1409024, peak_pagefile=1556480, private=1409024)",,0.11254763006166275,taskhostex.exe,,"pctxsw(voluntary=1912, involuntary=0)",78,3,,308,808,running,[],,[]
,[],,0.0,"pcputimes(user=0.34375, system=0.5, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=4141056, vms=1949696, num_page_faults=1835, peak_wset=4169728, wset=4141056, peak_paged_pool=151696, paged_pool=148224, peak_nonpaged_pool=15840, nonpaged_pool=14400, pagefile=1949696, peak_pagefile=1949696, private=1949696)",,0.0964285203324924,csrss.exe,,"pctxsw(voluntary=4317, involuntary=0)",410,10,,344,332,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49152), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49152), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=0.125, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=3715072, vms=790528, num_page_faults=1304, peak_wset=3756032, wset=3715072, peak_paged_pool=98688, paged_pool=97136, peak_nonpaged_pool=9584, nonpaged_pool=7792, pagefile=790528, peak_pagefile=1024000, private=790528)",,0.08650906819146449,wininit.exe,,"pctxsw(voluntary=371, involuntary=0)",73,1,,396,332,running,[],,[]
,[],,0.0,"pcputimes(user=0.265625, system=4.59375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=9449472, vms=2109440, num_page_faults=31840, peak_wset=24866816, wset=9449472, peak_paged_pool=146376, paged_pool=140832, peak_nonpaged_pool=19856, nonpaged_pool=19056, pagefile=2109440, peak_pagefile=4894720, private=2109440)",,0.22004015470530164,csrss.exe,,"pctxsw(voluntary=77614, involuntary=0)",267,11,,404,388,running,[],,[]
,[],,0.0,"pcputimes(user=0.015625, system=0.015625, children_user=0.0, children_system=0.0)",1585037267.0,,,,,,"pmem(rss=1232896, vms=659456, num_page_faults=754, peak_wset=2850816, wset=1232896, peak_paged_pool=53584, paged_pool=53288, peak_nonpaged_pool=4976, nonpaged_pool=4976, pagefile=659456, peak_pagefile=696320, private=659456)",,0.028709183600474992,conhost.exe,,"pctxsw(voluntary=268, involuntary=0)",42,2,,428,3620,running,[],,[]
,[],,0.0,"pcputimes(user=0.015625, system=0.359375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=8175616, vms=1662976, num_page_faults=4939, peak_wset=11018240, wset=8175616, peak_paged_pool=127480, paged_pool=120376, peak_nonpaged_pool=12544, nonpaged_pool=7776, pagefile=1662976, peak_pagefile=3010560, private=1662976)",,0.19037717762972783,winlogon.exe,,"pctxsw(voluntary=636, involuntary=0)",154,2,,456,388,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49157), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49157), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.453125, system=1.140625, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=5705728, vms=2658304, num_page_faults=3879, peak_wset=5828608, wset=5705728, peak_paged_pool=105072, paged_pool=92696, peak_nonpaged_pool=13328, nonpaged_pool=10224, pagefile=2658304, peak_pagefile=2826240, private=2658304)",,0.13286343108126797,services.exe,,"pctxsw(voluntary=6489, involuntary=0)",229,7,,488,396,running,[],,[]
