cmdline,connections,cpu_affinity,cpu_percent,cpu_times,create_time,cwd,environ,exe,ionice,memory_full_info,memory_info,memory_maps,memory_percent,name,nice,num_ctx_switches,num_handles,num_threads,open_files,pid,ppid,status,threads,username,_errors
[],"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.170', port=49217), raddr=addr(ip='23.77.52.189', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.170', port=49216), raddr=addr(ip='23.77.48.95', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.170', port=49215), raddr=addr(ip='23.77.48.95', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.170', port=49218), raddr=addr(ip='96.17.229.128', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.170', port=49219), raddr=addr(ip='23.57.112.17', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.170', port=49220), raddr=addr(ip='23.199.76.71', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.170', port=49223), raddr=addr(ip='23.57.113.233', port=80), status='TIME_WAIT')]",,0.0,"pcputimes(user=0.0, system=1296.828125, children_user=0.0, children_system=0.0)",1585031145.0,,{},,,,"pmem(rss=4096, vms=0, num_page_faults=1, peak_wset=4096, wset=4096, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=0, peak_pagefile=0, private=0)",,9.537934750988369e-05,System Idle Process,,"pctxsw(voluntary=276732, involuntary=0)",0,2,[],0,0,running,,NT AUTHORITY\SYSTEM,[]
[],"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.181', port=139), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=445), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=445), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=2, laddr=addr(ip='192.168.177.181', port=137), raddr=(), status='NONE'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=2, laddr=addr(ip='192.168.177.181', port=138), raddr=(), status='NONE')]",,0.0,"pcputimes(user=0.0, system=22.46875, children_user=0.0, children_system=0.0)",1585031145.0,,{},,,,"pmem(rss=520192, vms=114688, num_page_faults=5064, peak_wset=1748992, wset=520192, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=114688, peak_pagefile=282624, private=114688)",,0.012113177133755228,System,,"pctxsw(voluntary=114530, involuntary=0)",737,94,[],4,0,running,[],NT AUTHORITY\SYSTEM,[]
,[],,0.0,"pcputimes(user=0.0, system=0.203125, children_user=0.0, children_system=0.0)",1583635729.0,,,,,,"pmem(rss=987136, vms=282624, num_page_faults=561, peak_wset=1028096, wset=987136, peak_paged_pool=55624, paged_pool=12416, peak_nonpaged_pool=6576, nonpaged_pool=2480, pagefile=282624, peak_pagefile=368640, private=282624)",,0.02298642274988197,smss.exe,,"pctxsw(voluntary=702, involuntary=0)",44,2,,244,4,running,[],,[]
,[],,0.0,"pcputimes(user=0.140625, system=0.359375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=3952640, vms=1826816, num_page_faults=1534, peak_wset=3993600, wset=3952640, peak_paged_pool=148480, paged_pool=138240, peak_nonpaged_pool=14176, nonpaged_pool=12480, pagefile=1826816, peak_pagefile=1826816, private=1826816)",,0.09204107034703775,csrss.exe,,"pctxsw(voluntary=2622, involuntary=0)",295,10,,344,332,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49152), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49152), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=0.125, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=3702784, vms=790528, num_page_faults=1301, peak_wset=3756032, wset=3702784, peak_paged_pool=98688, paged_pool=97136, peak_nonpaged_pool=9584, nonpaged_pool=7792, pagefile=790528, peak_pagefile=1024000, private=790528)",,0.08622293014893485,wininit.exe,,"pctxsw(voluntary=371, involuntary=0)",73,1,,396,332,running,[],,[]
,[],,0.0,"pcputimes(user=0.390625, system=4.03125, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=10305536, vms=1871872, num_page_faults=31704, peak_wset=25194496, wset=10305536, peak_paged_pool=147344, paged_pool=126552, peak_nonpaged_pool=18160, nonpaged_pool=17520, pagefile=1871872, peak_pagefile=5394432, private=1871872)",,0.23997443833486737,csrss.exe,,"pctxsw(voluntary=25626, involuntary=0)",248,11,,404,388,running,[],,[]
,[],,0.0,"pcputimes(user=0.015625, system=0.359375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=8163328, vms=1662976, num_page_faults=4933, peak_wset=11018240, wset=8163328, peak_paged_pool=127480, paged_pool=120376, peak_nonpaged_pool=12544, nonpaged_pool=7776, pagefile=1662976, peak_pagefile=3010560, private=1662976)",,0.1900910395871982,winlogon.exe,,"pctxsw(voluntary=636, involuntary=0)",154,2,,456,388,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49157), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49157), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.234375, system=0.421875, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=5599232, vms=2527232, num_page_faults=2737, peak_wset=5615616, wset=5599232, peak_paged_pool=93816, paged_pool=92888, peak_nonpaged_pool=13328, nonpaged_pool=10224, pagefile=2527232, peak_pagefile=2584576, private=2527232)",,0.130383568046011,services.exe,,"pctxsw(voluntary=6249, involuntary=0)",227,6,,488,396,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49158), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49158), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.59375, system=0.375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=10014720, vms=3870720, num_page_faults=3111, peak_wset=10022912, wset=10014720, peak_paged_pool=89584, paged_pool=89120, peak_nonpaged_pool=19968, nonpaged_pool=19456, pagefile=3870720, peak_pagefile=3878912, private=3870720)",,0.2332025046616656,lsass.exe,,"pctxsw(voluntary=9421, involuntary=0)",740,7,,496,396,running,[],,[]
,[],,0.0,"pcputimes(user=0.265625, system=0.34375, children_user=0.0, children_system=0.0)",1583635734.0,,,,,,"pmem(rss=11546624, vms=4661248, num_page_faults=4988, peak_wset=11632640, wset=11546624, peak_paged_pool=205768, paged_pool=205768, peak_nonpaged_pool=18208, nonpaged_pool=16560, pagefile=4661248, peak_pagefile=5976064, private=4661248)",,0.2688743806303621,svchost.exe,,"pctxsw(voluntary=3798, involuntary=0)",425,15,,560,488,running,[],,[]
