cmdline,connections,cpu_affinity,cpu_percent,cpu_times,create_time,cwd,environ,exe,ionice,memory_full_info,memory_info,memory_maps,memory_percent,name,nice,num_ctx_switches,num_handles,num_threads,open_files,pid,ppid,status,threads,username,_errors
[],"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.181', port=49274), raddr=addr(ip='117.18.237.29', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.170', port=49223), raddr=addr(ip='23.57.113.233', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.181', port=49340), raddr=addr(ip='104.85.195.76', port=80), status='TIME_WAIT'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.181', port=49357), raddr=addr(ip='23.77.62.142', port=80), status='TIME_WAIT')]",,0.0,"pcputimes(user=0.0, system=1328.453125, children_user=0.0, children_system=0.0)",1585031145.0,,{},,,,"pmem(rss=4096, vms=0, num_page_faults=1, peak_wset=4096, wset=4096, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=0, peak_pagefile=0, private=0)",,9.537934750988369e-05,System Idle Process,,"pctxsw(voluntary=298940, involuntary=0)",0,2,[],0,0,running,,NT AUTHORITY\SYSTEM,[]
[],"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='192.168.177.181', port=139), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=2, laddr=addr(ip='192.168.177.181', port=137), raddr=(), status='NONE'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=445), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=2, laddr=addr(ip='192.168.177.181', port=138), raddr=(), status='NONE'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=445), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=28.375, children_user=0.0, children_system=0.0)",1585031145.0,,{},,,,"pmem(rss=532480, vms=114688, num_page_faults=5067, peak_wset=1748992, wset=532480, peak_paged_pool=0, paged_pool=0, peak_nonpaged_pool=0, nonpaged_pool=0, pagefile=114688, peak_pagefile=282624, private=114688)",,0.01239931517628488,System,,"pctxsw(voluntary=135384, involuntary=0)",730,94,[],4,0,running,[],NT AUTHORITY\SYSTEM,[]
,[],,0.0,"pcputimes(user=0.0, system=0.203125, children_user=0.0, children_system=0.0)",1583635729.0,,,,,,"pmem(rss=987136, vms=282624, num_page_faults=561, peak_wset=1028096, wset=987136, peak_paged_pool=55624, paged_pool=12416, peak_nonpaged_pool=6576, nonpaged_pool=2480, pagefile=282624, peak_pagefile=368640, private=282624)",,0.02298642274988197,smss.exe,,"pctxsw(voluntary=702, involuntary=0)",44,2,,244,4,running,[],,[]
,[],,0.0,"pcputimes(user=0.140625, system=0.375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=3878912, vms=1720320, num_page_faults=1543, peak_wset=3993600, wset=3878912, peak_paged_pool=148480, paged_pool=134800, peak_nonpaged_pool=14176, nonpaged_pool=11968, pagefile=1720320, peak_pagefile=1826816, private=1720320)",,0.09032424209185985,csrss.exe,,"pctxsw(voluntary=2742, involuntary=0)",281,9,,344,332,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49152), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49152), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.0, system=0.125, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=3702784, vms=790528, num_page_faults=1301, peak_wset=3756032, wset=3702784, peak_paged_pool=98688, paged_pool=97136, peak_nonpaged_pool=9584, nonpaged_pool=7792, pagefile=790528, peak_pagefile=1024000, private=790528)",,0.08622293014893485,wininit.exe,,"pctxsw(voluntary=371, involuntary=0)",73,1,,396,332,running,[],,[]
,[],,0.0,"pcputimes(user=0.40625, system=4.515625, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=11141120, vms=2031616, num_page_faults=31951, peak_wset=25194496, wset=11141120, peak_paged_pool=147344, paged_pool=138520, peak_nonpaged_pool=18448, nonpaged_pool=18160, pagefile=2031616, peak_pagefile=5394432, private=2031616)",,0.25943182522688363,csrss.exe,,"pctxsw(voluntary=28752, involuntary=0)",257,11,,404,388,running,[],,[]
,[],,0.0,"pcputimes(user=0.015625, system=0.359375, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=8163328, vms=1662976, num_page_faults=4933, peak_wset=11018240, wset=8163328, peak_paged_pool=127480, paged_pool=120376, peak_nonpaged_pool=12544, nonpaged_pool=7776, pagefile=1662976, peak_pagefile=3010560, private=1662976)",,0.1900910395871982,winlogon.exe,,"pctxsw(voluntary=636, involuntary=0)",154,2,,456,388,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49157), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49157), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=0.234375, system=0.421875, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=5554176, vms=2420736, num_page_faults=2749, peak_wset=5615616, wset=5554176, peak_paged_pool=93816, paged_pool=92792, peak_nonpaged_pool=13328, nonpaged_pool=9584, pagefile=2420736, peak_pagefile=2584576, private=2420736)",,0.12933439522340226,services.exe,,"pctxsw(voluntary=5587, involuntary=0)",220,4,,488,396,running,[],,[]
,"[pconn(fd=-1, family=<AddressFamily.AF_INET: 2>, type=1, laddr=addr(ip='0.0.0.0', port=49158), raddr=(), status='LISTEN'), pconn(fd=-1, family=<AddressFamily.AF_INET6: 23>, type=1, laddr=addr(ip='::', port=49158), raddr=(), status='LISTEN')]",,0.0,"pcputimes(user=3.046875, system=1.25, children_user=0.0, children_system=0.0)",1583635733.0,,,,,,"pmem(rss=11632640, vms=5267456, num_page_faults=4042, peak_wset=11632640, wset=11632640, peak_paged_pool=93264, paged_pool=93216, peak_nonpaged_pool=20288, nonpaged_pool=19840, pagefile=5267456, peak_pagefile=5267456, private=5267456)",,0.27087734692806964,lsass.exe,,"pctxsw(voluntary=11886, involuntary=0)",829,8,,496,396,running,[],,[]
,[],,0.0,"pcputimes(user=0.28125, system=0.34375, children_user=0.0, children_system=0.0)",1583635734.0,,,,,,"pmem(rss=11427840, vms=4337664, num_page_faults=5000, peak_wset=11632640, wset=11427840, peak_paged_pool=206216, paged_pool=206216, peak_nonpaged_pool=18208, nonpaged_pool=15792, pagefile=4337664, peak_pagefile=5976064, private=4337664)",,0.2661083795525755,svchost.exe,,"pctxsw(voluntary=3845, involuntary=0)",424,12,,560,488,running,[],,[]
